# radius [m] density [kg/m^3] vpv [m/s] vsv [m/s] Q kappa Q miu vph [m/s] vsh [m/s] eta [m/s] REF
1 1. 1 1
  750  180  358  717  739
3007849. 10591.19  8785.18     0.00  57822.5      0.0  8785.18     0.00  1.00000
3020609. 10574.32  8767.94     0.00  57822.5      0.0  8767.94     0.00  1.00000
3033368. 10557.36  8750.59     0.00  57822.5      0.0  8750.59     0.00  1.00000
3046128. 10540.30  8733.12     0.00  57822.5      0.0  8733.12     0.00  1.00000
3058888. 10523.16  8715.53     0.00  57822.5      0.0  8715.53     0.00  1.00000
3071647. 10505.92  8697.82     0.00  57822.5      0.0  8697.82     0.00  1.00000
3084407. 10488.58  8680.00     0.00  57822.5      0.0  8680.00     0.00  1.00000
3097167. 10471.15  8662.05     0.00  57822.5      0.0  8662.05     0.00  1.00000
3109926. 10453.63  8643.99     0.00  57822.5      0.0  8643.99     0.00  1.00000
3122686. 10436.02  8625.80     0.00  57822.5      0.0  8625.80     0.00  1.00000
3135446. 10418.31  8607.49     0.00  57822.5      0.0  8607.49     0.00  1.00000
3148206. 10400.51  8589.06     0.00  57822.5      0.0  8589.06     0.00  1.00000
3160965. 10382.61  8570.51     0.00  57822.5      0.0  8570.51     0.00  1.00000
3173725. 10364.61  8551.83     0.00  57822.5      0.0  8551.83     0.00  1.00000
3186485. 10346.52  8533.03     0.00  57822.5      0.0  8533.03     0.00  1.00000
3199244. 10328.34  8514.10     0.00  57822.5      0.0  8514.10     0.00  1.00000
3212004. 10310.05  8495.05     0.00  57822.5      0.0  8495.05     0.00  1.00000
3224764. 10291.68  8475.87     0.00  57822.5      0.0  8475.87     0.00  1.00000
3237523. 10273.20  8456.57     0.00  57822.5      0.0  8456.57     0.00  1.00000
3250283. 10254.63  8437.14     0.00  57822.5      0.0  8437.14     0.00  1.00000
3263043. 10235.96  8417.58     0.00  57822.5      0.0  8417.58     0.00  1.00000
3275803. 10217.20  8397.89     0.00  57822.5      0.0  8397.89     0.00  1.00000
3288562. 10198.33  8378.07     0.00  57822.5      0.0  8378.07     0.00  1.00000
3301322. 10179.37  8358.12     0.00  57822.5      0.0  8358.12     0.00  1.00000
3314082. 10160.31  8338.04     0.00  57822.5      0.0  8338.04     0.00  1.00000
3326841. 10141.15  8317.83     0.00  57822.5      0.0  8317.83     0.00  1.00000
3339601. 10121.90  8297.49     0.00  57822.5      0.0  8297.49     0.00  1.00000
3352361. 10102.54  8277.01     0.00  57822.5      0.0  8277.01     0.00  1.00000
3365120. 10083.09  8256.41     0.00  57822.5      0.0  8256.41     0.00  1.00000
3377880. 10063.53  8235.66     0.00  57822.5      0.0  8235.66     0.00  1.00000
3390640. 10043.88  8214.79     0.00  57822.5      0.0  8214.79     0.00  1.00000
3403400. 10024.12  8193.77     0.00  57822.5      0.0  8193.77     0.00  1.00000
3416159. 10004.27  8172.62     0.00  57822.5      0.0  8172.62     0.00  1.00000
3428919.  9984.32  8151.34     0.00  57822.5      0.0  8151.34     0.00  1.00000
3441679.  9964.26  8129.92     0.00  57822.5      0.0  8129.92     0.00  1.00000
3454438.  9944.10  8108.36     0.00  57822.5      0.0  8108.36     0.00  1.00000
3467198.  9923.84  8086.66     0.00  57822.5      0.0  8086.66     0.00  1.00000
3479958.  9903.48  8064.82     0.00  57822.5      0.0  8064.82     0.00  1.00000
3479958.1  5566.45 13716.60  7264.66  57822.5    355.0 13716.60  7264.66  1.00000
3489335.  5561.75 13714.29  7264.75  57822.5    355.0 13714.29  7264.75  1.00000
3498713.  5557.05 13712.00  7264.85  57822.5    355.0 13712.00  7264.85  1.00000
3508091.  5552.36 13709.70  7264.94  57822.5    355.0 13709.70  7264.94  1.00000
3517468.  5547.66 13707.42  7265.03  57822.5    355.0 13707.42  7265.03  1.00000
3526846.  5542.97 13705.14  7265.12  57822.5    355.0 13705.14  7265.12  1.00000
3536224.  5538.28 13702.86  7265.21  57822.5    355.0 13702.86  7265.21  1.00000
3545601.  5533.59 13700.59  7265.29  57822.5    355.0 13700.59  7265.29  1.00000
3554979.  5528.90 13698.33  7265.38  57822.5    355.0 13698.33  7265.38  1.00000
3564357.  5524.21 13696.07  7265.46  57822.5    355.0 13696.07  7265.46  1.00000
3573734.  5519.53 13693.82  7265.54  57822.5    355.0 13693.82  7265.54  1.00000
3583112.  5514.85 13691.57  7265.62  57822.5    355.0 13691.57  7265.62  1.00000
3592489.  5510.16 13689.33  7265.69  57822.5    355.0 13689.33  7265.69  1.00000
3601867.  5505.48 13687.09  7265.76  57822.5    355.0 13687.09  7265.76  1.00000
3611245.  5500.81 13684.86  7265.84  57822.5    355.0 13684.86  7265.84  1.00000
3620622.  5496.13 13682.63  7265.91  57822.5    355.0 13682.63  7265.91  1.00000
3630000.  5491.45 13680.41  7265.97  57822.5    355.0 13680.41  7265.97  1.00000
3630000.1  5491.45 13680.41  7265.97  57822.5    355.0 13680.41  7265.97  1.00000
3639471.  5486.73 13668.90  7261.63  57822.5    355.0 13668.90  7261.63  1.00000
3648942.  5482.01 13657.43  7257.29  57822.5    355.0 13657.43  7257.29  1.00000
3658413.  5477.29 13645.97  7252.97  57822.5    355.0 13645.97  7252.97  1.00000
3667885.  5472.57 13634.54  7248.64  57822.5    355.0 13634.54  7248.64  1.00000
3677356.  5467.85 13623.14  7244.33  57822.5    355.0 13623.14  7244.33  1.00000
3686827.  5463.13 13611.76  7240.01  57822.5    355.0 13611.76  7240.01  1.00000
3696298.  5458.42 13600.40  7235.71  57822.5    355.0 13600.40  7235.71  1.00000
3705769.  5453.70 13589.07  7231.41  57822.5    355.0 13589.07  7231.41  1.00000
3715240.  5448.99 13577.76  7227.12  57822.5    355.0 13577.76  7227.12  1.00000
3724712.  5444.27 13566.47  7222.83  57822.5    355.0 13566.47  7222.83  1.00000
3734183.  5439.56 13555.20  7218.55  57822.5    355.0 13555.20  7218.55  1.00000
3743654.  5434.85 13543.95  7214.27  57822.5    355.0 13543.95  7214.27  1.00000
3753125.  5430.13 13532.72  7210.00  57822.5    355.0 13532.72  7210.00  1.00000
3762596.  5425.42 13521.51  7205.73  57822.5    355.0 13521.51  7205.73  1.00000
3772067.  5420.71 13510.32  7201.47  57822.5    355.0 13510.32  7201.47  1.00000
3781538.  5416.00 13499.14  7197.21  57822.5    355.0 13499.14  7197.21  1.00000
3791010.  5411.29 13487.99  7192.95  57822.5    355.0 13487.99  7192.95  1.00000
3800481.  5406.57 13476.85  7188.70  57822.5    355.0 13476.85  7188.70  1.00000
3809952.  5401.86 13465.73  7184.45  57822.5    355.0 13465.73  7184.45  1.00000
3819423.  5397.15 13454.63  7180.21  57822.5    355.0 13454.63  7180.21  1.00000
3828894.  5392.44 13443.54  7175.97  57822.5    355.0 13443.54  7175.97  1.00000
3838365.  5387.73 13432.46  7171.73  57822.5    355.0 13432.46  7171.73  1.00000
3847837.  5383.02 13421.41  7167.50  57822.5    355.0 13421.41  7167.50  1.00000
3857308.  5378.30 13410.36  7163.27  57822.5    355.0 13410.36  7163.27  1.00000
3866779.  5373.59 13399.33  7159.04  57822.5    355.0 13399.33  7159.04  1.00000
3876250.  5368.88 13388.31  7154.81  57822.5    355.0 13388.31  7154.81  1.00000
3885721.  5364.17 13377.31  7150.59  57822.5    355.0 13377.31  7150.59  1.00000
3895192.  5359.45 13366.31  7146.37  57822.5    355.0 13366.31  7146.37  1.00000
3904663.  5354.74 13355.33  7142.15  57822.5    355.0 13355.33  7142.15  1.00000
3914135.  5350.02 13344.36  7137.93  57822.5    355.0 13344.36  7137.93  1.00000
3923606.  5345.31 13333.40  7133.71  57822.5    355.0 13333.40  7133.71  1.00000
3933077.  5340.59 13322.45  7129.50  57822.5    355.0 13322.45  7129.50  1.00000
3942548.  5335.87 13311.51  7125.29  57822.5    355.0 13311.51  7125.29  1.00000
3952019.  5331.16 13300.58  7121.07  57822.5    355.0 13300.58  7121.07  1.00000
3961490.  5326.44 13289.66  7116.86  57822.5    355.0 13289.66  7116.86  1.00000
3970962.  5321.72 13278.74  7112.65  57822.5    355.0 13278.74  7112.65  1.00000
3980433.  5317.00 13267.84  7108.44  57822.5    355.0 13267.84  7108.44  1.00000
3989904.  5312.28 13256.93  7104.23  57822.5    355.0 13256.93  7104.23  1.00000
3999375.  5307.55 13246.04  7100.02  57822.5    355.0 13246.04  7100.02  1.00000
4008846.  5302.83 13235.15  7095.81  57822.5    355.0 13235.15  7095.81  1.00000
4018317.  5298.10 13224.27  7091.60  57822.5    355.0 13224.27  7091.60  1.00000
4027788.  5293.38 13213.39  7087.39  57822.5    355.0 13213.39  7087.39  1.00000
4037260.  5288.65 13202.51  7083.18  57822.5    355.0 13202.51  7083.18  1.00000
4046731.  5283.92 13191.64  7078.96  57822.5    355.0 13191.64  7078.96  1.00000
4056202.  5279.19 13180.78  7074.75  57822.5    355.0 13180.78  7074.75  1.00000
4065673.  5274.45 13169.91  7070.54  57822.5    355.0 13169.91  7070.54  1.00000
4075144.  5269.72 13159.05  7066.32  57822.5    355.0 13159.05  7066.32  1.00000
4084615.  5264.98 13148.19  7062.10  57822.5    355.0 13148.19  7062.10  1.00000
4094087.  5260.25 13137.33  7057.88  57822.5    355.0 13137.33  7057.88  1.00000
4103558.  5255.51 13126.47  7053.66  57822.5    355.0 13126.47  7053.66  1.00000
4113029.  5250.77 13115.61  7049.44  57822.5    355.0 13115.61  7049.44  1.00000
4122500.  5246.02 13104.75  7045.22  57822.5    355.0 13104.75  7045.22  1.00000
4131971.  5241.28 13093.89  7040.99  57822.5    355.0 13093.89  7040.99  1.00000
4141442.  5236.53 13083.02  7036.76  57822.5    355.0 13083.02  7036.76  1.00000
4150913.  5231.78 13072.16  7032.52  57822.5    355.0 13072.16  7032.52  1.00000
4160385.  5227.03 13061.29  7028.29  57822.5    355.0 13061.29  7028.29  1.00000
4169856.  5222.27 13050.42  7024.05  57822.5    355.0 13050.42  7024.05  1.00000
4179327.  5217.52 13039.55  7019.81  57822.5    355.0 13039.55  7019.81  1.00000
4188798.  5212.76 13028.67  7015.56  57822.5    355.0 13028.67  7015.56  1.00000
4198269.  5208.00 13017.78  7011.31  57822.5    355.0 13017.78  7011.31  1.00000
4207740.  5203.23 13006.90  7007.06  57822.5    355.0 13006.90  7007.06  1.00000
4217212.  5198.47 12996.00  7002.80  57822.5    355.0 12996.00  7002.80  1.00000
4226683.  5193.70 12985.10  6998.54  57822.5    355.0 12985.10  6998.54  1.00000
4236154.  5188.93 12974.19  6994.27  57822.5    355.0 12974.19  6994.27  1.00000
4245625.  5184.15 12963.28  6990.00  57822.5    355.0 12963.28  6990.00  1.00000
4255096.  5179.38 12952.36  6985.72  57822.5    355.0 12952.36  6985.72  1.00000
4264567.  5174.60 12941.42  6981.44  57822.5    355.0 12941.42  6981.44  1.00000
4274038.  5169.82 12930.48  6977.15  57822.5    355.0 12930.48  6977.15  1.00000
4283510.  5165.03 12919.54  6972.86  57822.5    355.0 12919.54  6972.86  1.00000
4292981.  5160.24 12908.58  6968.57  57822.5    355.0 12908.58  6968.57  1.00000
4302452.  5155.45 12897.61  6964.26  57822.5    355.0 12897.61  6964.26  1.00000
4311923.  5150.65 12886.63  6959.95  57822.5    355.0 12886.63  6959.95  1.00000
4321394.  5145.86 12875.63  6955.64  57822.5    355.0 12875.63  6955.64  1.00000
4330865.  5141.06 12864.63  6951.32  57822.5    355.0 12864.63  6951.32  1.00000
4340337.  5136.25 12853.61  6946.99  57822.5    355.0 12853.61  6946.99  1.00000
4349808.  5131.44 12842.58  6942.66  57822.5    355.0 12842.58  6942.66  1.00000
4359279.  5126.63 12831.54  6938.31  57822.5    355.0 12831.54  6938.31  1.00000
4368750.  5121.82 12820.48  6933.97  57822.5    355.0 12820.48  6933.97  1.00000
4378221.  5117.00 12809.41  6929.61  57822.5    355.0 12809.41  6929.61  1.00000
4387692.  5112.18 12798.32  6925.25  57822.5    355.0 12798.32  6925.25  1.00000
4397163.  5107.35 12787.22  6920.88  57822.5    355.0 12787.22  6920.88  1.00000
4406635.  5102.52 12776.10  6916.50  57822.5    355.0 12776.10  6916.50  1.00000
4416106.  5097.69 12764.96  6912.11  57822.5    355.0 12764.96  6912.11  1.00000
4425577.  5092.85 12753.81  6907.72  57822.5    355.0 12753.81  6907.72  1.00000
4435048.  5088.01 12742.63  6903.32  57822.5    355.0 12742.63  6903.32  1.00000
4444519.  5083.16 12731.44  6898.91  57822.5    355.0 12731.44  6898.91  1.00000
4453990.  5078.31 12720.24  6894.49  57822.5    355.0 12720.24  6894.49  1.00000
4463462.  5073.46 12709.01  6890.06  57822.5    355.0 12709.01  6890.06  1.00000
4472933.  5068.60 12697.76  6885.62  57822.5    355.0 12697.76  6885.62  1.00000
4482404.  5063.74 12686.49  6881.17  57822.5    355.0 12686.49  6881.17  1.00000
4491875.  5058.87 12675.20  6876.72  57822.5    355.0 12675.20  6876.72  1.00000
4501346.  5054.00 12663.89  6872.25  57822.5    355.0 12663.89  6872.25  1.00000
4510817.  5049.13 12652.56  6867.78  57822.5    355.0 12652.56  6867.78  1.00000
4520288.  5044.25 12641.20  6863.29  57822.5    355.0 12641.20  6863.29  1.00000
4529760.  5039.36 12629.82  6858.80  57822.5    355.0 12629.82  6858.80  1.00000
4539231.  5034.47 12618.42  6854.29  57822.5    355.0 12618.42  6854.29  1.00000
4548702.  5029.58 12606.99  6849.78  57822.5    355.0 12606.99  6849.78  1.00000
4558173.  5024.68 12595.54  6845.25  57822.5    355.0 12595.54  6845.25  1.00000
4567644.  5019.78 12584.06  6840.71  57822.5    355.0 12584.06  6840.71  1.00000
4577115.  5014.87 12572.56  6836.16  57822.5    355.0 12572.56  6836.16  1.00000
4586587.  5009.96 12561.03  6831.60  57822.5    355.0 12561.03  6831.60  1.00000
4596058.  5005.04 12549.48  6827.03  57822.5    355.0 12549.48  6827.03  1.00000
4605529.  5000.12 12537.89  6822.45  57822.5    355.0 12537.89  6822.45  1.00000
4615000.  4995.19 12526.28  6817.85  57822.5    355.0 12526.28  6817.85  1.00000
4624471.  4990.26 12514.64  6813.25  57822.5    355.0 12514.64  6813.25  1.00000
4633942.  4985.32 12502.98  6808.63  57822.5    355.0 12502.98  6808.63  1.00000
4643413.  4980.38 12491.28  6804.00  57822.5    355.0 12491.28  6804.00  1.00000
4652885.  4975.43 12479.55  6799.35  57822.5    355.0 12479.55  6799.35  1.00000
4662356.  4970.47 12467.79  6794.70  57822.5    355.0 12467.79  6794.70  1.00000
4671827.  4965.51 12456.01  6790.03  57822.5    355.0 12456.01  6790.03  1.00000
4681298.  4960.55 12444.19  6785.34  57822.5    355.0 12444.19  6785.34  1.00000
4690769.  4955.58 12432.33  6780.65  57822.5    355.0 12432.33  6780.65  1.00000
4700240.  4950.60 12420.45  6775.94  57822.5    355.0 12420.45  6775.94  1.00000
4709712.  4945.62 12408.53  6771.22  57822.5    355.0 12408.53  6771.22  1.00000
4719183.  4940.63 12396.58  6766.48  57822.5    355.0 12396.58  6766.48  1.00000
4728654.  4935.64 12384.60  6761.73  57822.5    355.0 12384.60  6761.73  1.00000
4738125.  4930.64 12372.58  6756.97  57822.5    355.0 12372.58  6756.97  1.00000
4747596.  4925.63 12360.52  6752.19  57822.5    355.0 12360.52  6752.19  1.00000
4757067.  4920.62 12348.43  6747.40  57822.5    355.0 12348.43  6747.40  1.00000
4766538.  4915.60 12336.30  6742.59  57822.5    355.0 12336.30  6742.59  1.00000
4776010.  4910.58 12324.14  6737.76  57822.5    355.0 12324.14  6737.76  1.00000
4785481.  4905.55 12311.94  6732.93  57822.5    355.0 12311.94  6732.93  1.00000
4794952.  4900.51 12299.70  6728.07  57822.5    355.0 12299.70  6728.07  1.00000
4804423.  4895.47 12287.42  6723.21  57822.5    355.0 12287.42  6723.21  1.00000
4813894.  4890.42 12275.11  6718.32  57822.5    355.0 12275.11  6718.32  1.00000
4823365.  4885.37 12262.75  6713.42  57822.5    355.0 12262.75  6713.42  1.00000
4832837.  4880.31 12250.35  6708.51  57822.5    355.0 12250.35  6708.51  1.00000
4842308.  4875.24 12237.92  6703.57  57822.5    355.0 12237.92  6703.57  1.00000
4851779.  4870.16 12225.44  6698.62  57822.5    355.0 12225.44  6698.62  1.00000
4861250.  4865.08 12212.92  6693.66  57822.5    355.0 12212.92  6693.66  1.00000
4870721.  4859.99 12200.36  6688.68  57822.5    355.0 12200.36  6688.68  1.00000
4880192.  4854.90 12187.76  6683.68  57822.5    355.0 12187.76  6683.68  1.00000
4889663.  4849.80 12175.11  6678.66  57822.5    355.0 12175.11  6678.66  1.00000
4899135.  4844.69 12162.43  6673.63  57822.5    355.0 12162.43  6673.63  1.00000
4908606.  4839.57 12149.69  6668.58  57822.5    355.0 12149.69  6668.58  1.00000
4918077.  4834.45 12136.91  6663.51  57822.5    355.0 12136.91  6663.51  1.00000
4927548.  4829.32 12124.09  6658.43  57822.5    355.0 12124.09  6658.43  1.00000
4937019.  4824.18 12111.22  6653.32  57822.5    355.0 12111.22  6653.32  1.00000
4946490.  4819.04 12098.31  6648.20  57822.5    355.0 12098.31  6648.20  1.00000
4955962.  4813.88 12085.34  6643.06  57822.5    355.0 12085.34  6643.06  1.00000
4965433.  4808.73 12072.34  6637.90  57822.5    355.0 12072.34  6637.90  1.00000
4974904.  4803.56 12059.28  6632.73  57822.5    355.0 12059.28  6632.73  1.00000
4984375.  4798.39 12046.17  6627.53  57822.5    355.0 12046.17  6627.53  1.00000
4993846.  4793.20 12033.02  6622.31  57822.5    355.0 12033.02  6622.31  1.00000
5003317.  4788.02 12019.82  6617.08  57822.5    355.0 12019.82  6617.08  1.00000
5012788.  4782.82 12006.56  6611.82  57822.5    355.0 12006.56  6611.82  1.00000
5022260.  4777.61 11993.26  6606.55  57822.5    355.0 11993.26  6606.55  1.00000
5031731.  4772.40 11979.90  6601.26  57822.5    355.0 11979.90  6601.26  1.00000
5041202.  4767.18 11966.50  6595.94  57822.5    355.0 11966.50  6595.94  1.00000
5050673.  4761.95 11953.04  6590.61  57822.5    355.0 11953.04  6590.61  1.00000
5060144.  4756.72 11939.53  6584.91  57822.5    355.0 11939.53  6584.91  1.00000
5069615.  4751.47 11925.97  6579.51  57822.5    355.0 11925.97  6579.51  1.00000
5079087.  4746.22 11912.35  6574.11  57822.5    355.0 11912.35  6574.11  1.00000
5088558.  4740.95 11898.69  6568.67  57822.5    355.0 11898.69  6568.67  1.00000
5098029.  4735.68 11884.96  6563.22  57822.5    355.0 11884.96  6563.22  1.00000
5107500.  4730.40 11871.19  6557.74  57822.5    355.0 11871.19  6557.74  1.00000
5116971.  4725.10 11857.37  6552.24  57822.5    355.0 11857.37  6552.24  1.00000
5126442.  4719.80 11843.48  6546.73  57822.5    355.0 11843.48  6546.73  1.00000
5135913.  4714.48 11829.55  6541.19  57822.5    355.0 11829.55  6541.19  1.00000
5145385.  4709.15 11815.57  6535.63  57822.5    355.0 11815.57  6535.63  1.00000
5154856.  4703.81 11801.53  6530.05  57822.5    355.0 11801.53  6530.05  1.00000
5164327.  4698.44 11787.44  6524.44  57822.5    355.0 11787.44  6524.44  1.00000
5173798.  4693.08 11773.30  6518.82  57822.5    355.0 11773.30  6518.82  1.00000
5183269.  4687.69 11759.10  6513.17  57822.5    355.0 11759.10  6513.17  1.00000
5192740.  4682.29 11744.85  6507.50  57822.5    355.0 11744.85  6507.50  1.00000
5202212.  4676.87 11730.55  6501.80  57822.5    355.0 11730.55  6501.80  1.00000
5211683.  4671.44 11716.18  6496.09  57822.5    355.0 11716.18  6496.09  1.00000
5221154.  4665.99 11701.78  6490.35  57822.5    355.0 11701.78  6490.35  1.00000
5230625.  4660.52 11687.31  6484.59  57822.5    355.0 11687.31  6484.59  1.00000
5240096.  4655.03 11672.80  6478.80  57822.5    355.0 11672.80  6478.80  1.00000
5249567.  4649.52 11658.23  6472.99  57822.5    355.0 11658.23  6472.99  1.00000
5259038.  4644.00 11643.60  6467.16  57822.5    355.0 11643.60  6467.16  1.00000
5268510.  4638.46 11628.92  6461.30  57822.5    355.0 11628.92  6461.30  1.00000
5277981.  4632.89 11614.19  6455.42  57822.5    355.0 11614.19  6455.42  1.00000
5287452.  4627.31 11599.40  6449.51  57822.5    355.0 11599.40  6449.51  1.00000
5296923.  4621.70 11584.57  6443.58  57822.5    355.0 11584.57  6443.58  1.00000
5306394.  4616.08 11569.68  6437.63  57822.5    355.0 11569.68  6437.63  1.00000
5315865.  4610.44 11554.72  6431.65  57822.5    355.0 11554.72  6431.65  1.00000
5325337.  4604.76 11539.72  6425.65  57822.5    355.0 11539.72  6425.65  1.00000
5334808.  4599.08 11524.67  6419.61  57822.5    355.0 11524.67  6419.61  1.00000
5344279.  4593.36 11509.56  6413.56  57822.5    355.0 11509.56  6413.56  1.00000
5353750.  4587.63 11494.39  6407.48  57822.5    355.0 11494.39  6407.48  1.00000
5363221.  4581.86 11479.17  6401.37  57822.5    355.0 11479.17  6401.37  1.00000
5372692.  4576.07 11463.89  6395.25  57822.5    355.0 11463.89  6395.25  1.00000
5382163.  4570.26 11448.55  6389.09  57822.5    355.0 11448.55  6389.09  1.00000
5391635.  4564.43 11433.17  6382.91  57822.5    355.0 11433.17  6382.91  1.00000
5401106.  4558.56 11417.73  6376.70  57822.5    355.0 11417.73  6376.70  1.00000
5410577.  4552.67 11402.23  6370.46  57822.5    355.0 11402.23  6370.46  1.00000
5420048.  4546.76 11386.68  6364.20  57822.5    355.0 11386.68  6364.20  1.00000
5429519.  4540.82 11371.07  6357.91  57822.5    355.0 11371.07  6357.91  1.00000
5438990.  4534.84 11355.41  6351.59  57822.5    355.0 11355.41  6351.59  1.00000
5448462.  4528.85 11339.69  6345.25  57822.5    355.0 11339.69  6345.25  1.00000
5457933.  4522.81 11323.91  6338.88  57822.5    355.0 11323.91  6338.88  1.00000
5467404.  4516.76 11308.09  6332.49  57822.5    355.0 11308.09  6332.49  1.00000
5476875.  4510.67 11292.20  6326.05  57822.5    355.0 11292.20  6326.05  1.00000
5486346.  4504.56 11276.25  6319.60  57822.5    355.0 11276.25  6319.60  1.00000
5495817.  4498.41 11260.25  6313.13  57822.5    355.0 11260.25  6313.13  1.00000
5505288.  4492.23 11244.19  6306.62  57822.5    355.0 11244.19  6306.62  1.00000
5514760.  4486.02 11228.08  6300.08  57822.5    355.0 11228.08  6300.08  1.00000
5524231.  4479.78 11211.90  6293.52  57822.5    355.0 11211.90  6293.52  1.00000
5533702.  4473.51 11195.67  6286.92  57822.5    355.0 11195.67  6286.92  1.00000
5543173.  4467.20 11179.38  6280.29  57822.5    355.0 11179.38  6280.29  1.00000
5552644.  4460.87 11163.04  6273.64  57822.5    355.0 11163.04  6273.64  1.00000
5562115.  4454.49 11146.63  6266.96  57822.5    355.0 11146.63  6266.96  1.00000
5571587.  4448.08 11130.18  6260.25  57822.5    355.0 11130.18  6260.25  1.00000
5581058.  4441.63 11113.67  6253.51  57822.5    355.0 11113.67  6253.51  1.00000
5590529.  4435.13 11097.11  6246.75  57822.5    355.0 11097.11  6246.75  1.00000
5600000.  4428.60 11080.51  6239.95  57822.5    355.0 11080.51  6239.95  1.00000
5600000.1  4428.59 11080.51  6239.95  57822.5    355.0 11080.51  6239.95  1.00000
5607562.  4423.32 11063.01  6219.68  57822.5    355.0 11063.01  6219.68  1.00000
5615125.  4418.01 11045.22  6200.29  57822.5    355.0 11045.22  6200.29  1.00000
5622688.  4412.67 11026.82  6181.16  57822.5    355.0 11026.82  6181.16  1.00000
5630250.  4407.30 11008.47  6162.04  57822.5    355.0 11008.47  6162.04  1.00000
5637812.  4401.90 10989.04  6143.01  57822.5    355.0 10989.04  6143.01  1.00000
5645375.  4396.45 10969.63  6123.98  57822.5    355.0 10969.63  6123.98  1.00000
5652938.  4390.96 10948.76  6103.71  57822.5    355.0 10948.76  6103.71  1.00000
5660500.  4385.40 10928.02  6083.53  57822.5    355.0 10928.02  6083.53  1.00000
5668062.  4379.81 10907.42  6063.45  57822.5    355.0 10907.42  6063.45  1.00000
5675625.  4374.16 10886.94  6043.44  57822.5    355.0 10886.94  6043.44  1.00000
5683188.  4368.47 10866.60  6023.52  57822.5    355.0 10866.60  6023.52  1.00000
5690750.  4362.72 10846.41  6003.73  57822.5    355.0 10846.41  6003.73  1.00000
5698312.  4356.92 10826.35  5984.03  57822.5    355.0 10826.35  5984.03  1.00000
5705875.  4351.08 10806.42  5964.38  57822.5    355.0 10806.42  5964.38  1.00000
5713438.  4345.18 10786.61  5944.81  57822.5    355.0 10786.61  5944.81  1.00000
5721000.  4339.24 10766.90  5925.27  57822.5    355.0 10766.90  5925.27  1.00000
5721000.1  4047.01 10278.88  5550.32    943.0    165.0 10278.88  5550.32  1.00000
5724572.  4042.50 10261.87  5541.20    943.0    165.0 10261.87  5541.20  1.00000
5728143.  4037.98 10244.84  5532.08    943.0    165.0 10244.84  5532.08  1.00000
5731714.  4033.48 10227.82  5522.96    943.0    165.0 10227.82  5522.96  1.00000
5735286.  4028.95 10210.80  5513.83    943.0    165.0 10210.80  5513.83  1.00000
5738857.  4024.45 10193.78  5504.71    943.0    165.0 10193.78  5504.71  1.00000
5742428.  4019.93 10176.77  5495.59    943.0    165.0 10176.77  5495.59  1.00000
5746000.  4015.42 10159.74  5486.47    943.0    165.0 10159.74  5486.47  1.00000
5749572.  4010.90 10142.72  5477.35    943.0    165.0 10142.72  5477.35  1.00000
5753143.  4006.38 10125.71  5468.22    943.0    165.0 10125.71  5468.22  1.00000
5756714.  4001.87 10108.70  5459.10    943.0    165.0 10108.70  5459.10  1.00000
5760286.  3997.35 10091.68  5449.97    943.0    165.0 10091.68  5449.97  1.00000
5763857.  3992.84 10074.68  5440.84    943.0    165.0 10074.68  5440.84  1.00000
5767428.  3988.32 10057.68  5431.71    943.0    165.0 10057.68  5431.71  1.00000
5771000.  3983.80 10040.64  5422.57    943.0    165.0 10040.64  5422.57  1.00000
5771000.1  3983.80 10040.67  5422.59    943.0    165.0 10040.67  5422.59  1.00000
5777334.  3975.79 10010.52  5406.39    943.0    165.0 10010.52  5406.39  1.00000
5783666.  3967.77  9980.51  5390.30    943.0    165.0  9980.51  5390.30  1.00000
5790000.  3959.76  9950.64  5374.34    943.0    165.0  9950.64  5374.34  1.00000
5796334.  3951.75  9920.91  5358.52    943.0    165.0  9920.91  5358.52  1.00000
5802666.  3943.73  9891.35  5342.83    943.0    165.0  9891.35  5342.83  1.00000
5809000.  3935.71  9861.96  5327.31    943.0    165.0  9861.96  5327.31  1.00000
5815334.  3927.69  9832.79  5311.92    943.0    165.0  9832.79  5311.92  1.00000
5821666.  3919.67  9803.79  5296.73    943.0    165.0  9803.79  5296.73  1.00000
5828000.  3911.65  9774.98  5281.71    943.0    165.0  9774.98  5281.71  1.00000
5834334.  3903.61  9746.41  5266.86    943.0    165.0  9746.41  5266.86  1.00000
5840666.  3895.58  9718.08  5252.21    943.0    165.0  9718.08  5252.21  1.00000
5847000.  3887.56  9689.96  5237.78    943.0    165.0  9689.96  5237.78  1.00000
5853334.  3879.53  9662.10  5223.55    943.0    165.0  9662.10  5223.55  1.00000
5859666.  3871.50  9634.47  5209.54    943.0    165.0  9634.47  5209.54  1.00000
5866000.  3863.46  9607.11  5195.72    943.0    165.0  9607.11  5195.72  1.00000
5872334.  3855.42  9579.97  5182.10    943.0    165.0  9579.97  5182.10  1.00000
5878666.  3847.38  9553.08  5168.69    943.0    165.0  9553.08  5168.69  1.00000
5885000.  3839.33  9526.38  5155.42    943.0    165.0  9526.38  5155.42  1.00000
5891334.  3831.27  9499.78  5142.22    943.0    165.0  9499.78  5142.22  1.00000
5897666.  3823.22  9473.25  5129.05    943.0    165.0  9473.25  5129.05  1.00000
5904000.  3815.16  9446.74  5115.84    943.0    165.0  9446.74  5115.84  1.00000
