# This is a data table for orthopyroxene computed using HeFESTo.
# Independent variables are entropy and pressure.
# POINTS: 49 141
# s,J/kg/K P(bar) T(K) rho,kg/m3 alpha,1/K cp,J/K/kg vp,km/s vs,km/s h,J/kg
1900 230000 1149.47 3921.59 2.37766e-05 1224.84 10.4598 6.11894 -7.10859e+06
1950 230000 1197.25 3917.11 2.3963e-05 1230.33 10.4401 6.1021 -7.04993e+06
2000 230000 1246.8 3912.45 2.41508e-05 1235.64 10.4196 6.0845 -6.98883e+06
2050 230000 1298.18 3907.58 2.4341e-05 1240.8 10.398 6.06608 -6.92522e+06
2100 230000 1351.45 3902.49 2.45343e-05 1245.85 10.3755 6.04681 -6.85898e+06
2150 230000 1406.68 3897.19 2.47314e-05 1250.8 10.352 6.02665 -6.79004e+06
2200 230000 1463.93 3891.65 2.49333e-05 1255.68 10.3274 6.00557 -6.71828e+06
2250 230000 1523.28 3885.87 2.51408e-05 1260.52 10.3016 5.98351 -6.64361e+06
2300 230000 1584.8 3879.84 2.53547e-05 1265.34 10.2747 5.96042 -6.56592e+06
2350 230000 1648.56 3873.55 2.5576e-05 1270.16 10.2465 5.93626 -6.48509e+06
2400 230000 1714.62 3866.98 2.58057e-05 1275.01 10.217 5.91097 -6.40102e+06
2450 230000 1783.06 3860.12 2.60447e-05 1279.9 10.1861 5.88449 -6.31359e+06
2500 230000 1853.95 3852.97 2.62942e-05 1284.87 10.1538 5.85677 -6.22268e+06
2550 230000 1927.37 3845.5 2.65552e-05 1289.94 10.1199 5.82773 -6.12815e+06
2600 230000 1954.03 3890.24 2.69701e-05 1295.79 10.204 5.90444 -6.03069e+06
2650 230000 1957.09 3962.64 2.74708e-05 1301.99 10.3795 6.04148 -5.93298e+06
2700 230000 2033.55 3954.29 2.77614e-05 1307.4 10.3432 6.00972 -5.83323e+06
2750 230000 2112.66 3945.57 2.8068e-05 1313.01 10.3051 5.97643 -5.72958e+06
2800 230000 2194.48 3936.46 2.83922e-05 1318.85 10.2652 5.94152 -5.62192e+06
2850 230000 2279.07 3926.96 2.8736e-05 1324.96 10.2233 5.90491 -5.51009e+06
2900 230000 2366.51 3917.05 2.91011e-05 1331.35 10.1794 5.86649 -5.39396e+06
2950 230000 2456.84 3906.69 2.94898e-05 1338.09 10.1333 5.82616 -5.27339e+06
3000 230000 2550.14 3895.89 2.99046e-05 1345.19 10.0849 5.78381 -5.14823e+06
600 240000 348.67 4005.01 1.56096e-05 856.195 10.8001 6.38697 -7.75647e+06
650 240000 369.237 4003.7 1.62083e-05 888.376 10.7945 6.38221 -7.73853e+06
700 240000 390.253 4002.32 1.67588e-05 917.801 10.7885 6.37716 -7.71954e+06
750 240000 411.775 4000.85 1.72661e-05 944.754 10.7822 6.37182 -7.69949e+06
800 240000 433.855 3999.31 1.77349e-05 969.483 10.7755 6.36617 -7.67835e+06
850 240000 456.542 3997.68 1.8169e-05 992.205 10.7685 6.36022 -7.6561e+06
900 240000 479.884 3995.96 1.85722e-05 1013.11 10.7611 6.35395 -7.63269e+06
950 240000 503.925 3994.16 1.89474e-05 1032.38 10.7534 6.34734 -7.6081e+06
1000 240000 528.711 3992.27 1.92974e-05 1050.15 10.7452 6.3404 -7.58228e+06
1050 240000 554.286 3990.28 1.96249e-05 1066.57 10.7366 6.3331 -7.55521e+06
1100 240000 580.694 3988.2 1.99321e-05 1081.76 10.7276 6.32543 -7.52684e+06
1150 240000 607.981 3986.01 2.02211e-05 1095.82 10.7182 6.31739 -7.49713e+06
1200 240000 636.191 3983.72 2.04938e-05 1108.87 10.7083 6.30895 -7.46603e+06
1250 240000 665.369 3981.33 2.07519e-05 1120.99 10.698 6.3001 -7.43349e+06
1300 240000 695.562 3978.82 2.09969e-05 1132.27 10.6871 6.29083 -7.39948e+06
1350 240000 726.816 3976.19 2.12305e-05 1142.78 10.6758 6.28111 -7.36392e+06
1400 240000 759.179 3973.45 2.14539e-05 1152.59 10.6639 6.27093 -7.32677e+06
1450 240000 792.7 3970.58 2.16684e-05 1161.76 10.6514 6.26028 -7.28798e+06
1500 240000 827.428 3967.58 2.18752e-05 1170.37 10.6384 6.24912 -7.24748e+06
1550 240000 863.415 3964.44 2.20753e-05 1178.45 10.6247 6.23745 -7.20522e+06
1600 240000 900.713 3961.16 2.22699e-05 1186.06 10.6105 6.22523 -7.16112e+06
1650 240000 939.375 3957.74 2.24599e-05 1193.24 10.5955 6.21244 -7.11512e+06
1700 240000 979.456 3954.16 2.26462e-05 1200.04 10.58 6.19907 -7.06716e+06
1750 240000 1021.01 3950.43 2.28298e-05 1206.51 10.5636 6.18508 -7.01715e+06
1800 240000 1064.1 3946.53 2.30114e-05 1212.66 10.5466 6.17044 -6.96503e+06
1850 240000 1108.78 3942.46 2.3192e-05 1218.55 10.5288 6.15514 -6.91072e+06
1900 240000 1155.11 3938.21 2.33723e-05 1224.2 10.5101 6.13913 -6.85413e+06
1950 240000 1203.16 3933.77 2.35531e-05 1229.65 10.4906 6.12238 -6.79518e+06
2000 240000 1252.98 3929.14 2.37351e-05 1234.92 10.4702 6.10487 -6.73378e+06
2050 240000 1304.64 3924.3 2.39193e-05 1240.04 10.4489 6.08655 -6.66985e+06
2100 240000 1358.21 3919.26 2.41063e-05 1245.04 10.4266 6.06739 -6.60329e+06
2150 240000 1413.76 3913.99 2.4297e-05 1249.94 10.4033 6.04735 -6.534e+06
2200 240000 1471.34 3908.5 2.4492e-05 1254.77 10.3789 6.02638 -6.46188e+06
2250 240000 1531.04 3902.77 2.46923e-05 1259.55 10.3534 6.00445 -6.38683e+06
2300 240000 1592.92 3896.78 2.48987e-05 1264.31 10.3267 5.98149 -6.30874e+06
2350 240000 1657.05 3890.54 2.51121e-05 1269.07 10.2988 5.95747 -6.2275e+06
2400 240000 1723.52 3884.02 2.53333e-05 1273.84 10.2696 5.93233 -6.14299e+06
2450 240000 1792.38 3877.22 2.55634e-05 1278.66 10.2391 5.90602 -6.05510e+06
2500 240000 1855.95 3878.77 2.58302e-05 1283.68 10.2254 5.89584 -5.96373e+06
2550 240000 1855.95 3953.76 2.6336e-05 1289.81 10.3855 6.03548 -5.87094e+06
2600 240000 1893.08 3987.41 2.67209e-05 1295.38 10.4622 6.0929 -5.77766e+06
2650 240000 1967.43 3979.46 2.69865e-05 1300.53 10.4279 6.06278 -5.68116e+06
2700 240000 2044.39 3971.16 2.7266e-05 1305.84 10.3919 6.03122 -5.58088e+06
2750 240000 2124.01 3962.5 2.75608e-05 1311.34 10.3543 5.99815 -5.47668e+06
2800 240000 2206.38 3953.47 2.78723e-05 1317.07 10.3148 5.96347 -5.36843e+06
2850 240000 2291.56 3944.03 2.82022e-05 1323.05 10.2734 5.92711 -5.25599e+06
2900 240000 2379.61 3934.19 2.85525e-05 1329.31 10.23 5.88896 -5.13923e+06
2950 240000 2470.59 3923.92 2.8925e-05 1335.88 10.1845 5.84891 -5.01798e+06
3000 240000 2564.57 3913.2 2.93222e-05 1342.82 10.1366 5.80687 -4.89212e+06
600 250000 350.246 4020.97 1.53734e-05 856.128 10.8471 6.40561 -7.50728e+06
650 250000 370.907 4019.67 1.59625e-05 888.298 10.8415 6.40087 -7.48926e+06
700 250000 392.021 4018.29 1.65039e-05 917.711 10.8356 6.39584 -7.47018e+06
750 250000 413.642 4016.84 1.70028e-05 944.651 10.8293 6.39052 -7.45004e+06
800 250000 435.825 4015.3 1.74637e-05 969.367 10.8227 6.3849 -7.42881e+06
850 250000 458.618 4013.68 1.78905e-05 992.075 10.8158 6.37898 -7.40645e+06
900 250000 482.069 4011.98 1.82867e-05 1012.97 10.8084 6.37274 -7.38294e+06
950 250000 506.223 4010.19 1.86553e-05 1032.22 10.8007 6.36616 -7.35823e+06
1000 250000 531.126 4008.31 1.89991e-05 1049.97 10.7927 6.35925 -7.3323e+06
1050 250000 556.823 4006.34 1.93206e-05 1066.38 10.7842 6.35199 -7.30511e+06
1100 250000 583.357 4004.27 1.96221e-05 1081.55 10.7752 6.34436 -7.27661e+06
1150 250000 610.775 4002.1 1.99056e-05 1095.6 10.7659 6.33635 -7.24676e+06
1200 250000 639.121 3999.83 2.0173e-05 1108.63 10.7561 6.32796 -7.21551e+06
1250 250000 668.44 3997.45 2.0426e-05 1120.73 10.7458 6.31915 -7.18283e+06
1300 250000 698.779 3994.95 2.0666e-05 1131.98 10.735 6.30992 -7.14865e+06
1350 250000 730.186 3992.35 2.08947e-05 1142.47 10.7238 6.30025 -7.11293e+06
1400 250000 762.709 3989.62 2.11133e-05 1152.26 10.712 6.29012 -7.07562e+06
1450 250000 796.395 3986.77 2.13231e-05 1161.41 10.6996 6.27952 -7.03664e+06
1500 250000 831.297 3983.79 2.15252e-05 1169.99 10.6867 6.26842 -6.99596e+06
1550 250000 867.464 3980.68 2.17207e-05 1178.05 10.6732 6.2568 -6.95349e+06
1600 250000 904.95 3977.42 2.19106e-05 1185.63 10.6591 6.24465 -6.90919e+06
1650 250000 943.809 3974.02 2.20959e-05 1192.79 10.6443 6.23193 -6.86297e+06
1700 250000 984.095 3970.47 2.22775e-05 1199.56 10.6288 6.21862 -6.81478e+06
1750 250000 1025.87 3966.76 2.24562e-05 1206 10.6127 6.2047 -6.76454e+06
1800 250000 1069.18 3962.89 2.26329e-05 1212.12 10.5958 6.19014 -6.71217e+06
1850 250000 1114.09 3958.85 2.28085e-05 1217.98 10.5781 6.17492 -6.6576e+06
1900 250000 1160.67 3954.63 2.29836e-05 1223.59 10.5596 6.15899 -6.60073e+06
1950 250000 1208.97 3950.23 2.31591e-05 1229 10.5403 6.14233 -6.5415e+06
2000 250000 1259.06 3945.63 2.33358e-05 1234.23 10.5201 6.12491 -6.47981e+06
2050 250000 1311.01 3940.83 2.35142e-05 1239.31 10.499 6.10669 -6.41556e+06
2100 250000 1364.87 3935.82 2.36954e-05 1244.27 10.4769 6.08764 -6.34867e+06
2150 250000 1420.72 3930.6 2.38798e-05 1249.12 10.4538 6.0677 -6.27904e+06
2200 250000 1478.63 3925.14 2.40685e-05 1253.9 10.4297 6.04685 -6.20657e+06
2250 250000 1538.67 3919.45 2.4262e-05 1258.62 10.4044 6.02504 -6.13114e+06
2300 250000 1600.9 3913.52 2.44613e-05 1263.32 10.378 6.00221 -6.05266e+06
2350 250000 1665.41 3907.32 2.46672e-05 1268.02 10.3503 5.97833 -5.97102e+06
2400 250000 1732.27 3900.85 2.48805e-05 1272.73 10.3214 5.95333 -5.88608e+06
2450 250000 1758.4 3944.6 2.52771e-05 1278.29 10.4011 6.02872 -5.79841e+06
2500 250000 1760.78 4018.81 2.57887e-05 1284.33 10.5729 6.16951 -5.71049e+06
2550 250000 1830.55 4011.55 2.60218e-05 1289.14 10.5419 6.14222 -5.62072e+06
2600 250000 1902.8 4003.98 2.62658e-05 1294.07 10.5095 6.11364 -5.5274e+06
2650 250000 1977.61 3996.09 2.65218e-05 1299.12 10.4755 6.08371 -5.4304e+06
2700 250000 2055.05 3987.84 2.67909e-05 1304.34 10.44 6.05235 -5.32959e+06
2750 250000 2135.19 3979.25 2.70746e-05 1309.75 10.4027 6.01948 -5.22485e+06
2800 250000 2218.1 3970.28 2.73741e-05 1315.36 10.3637 5.98503 -5.11602e+06
2850 250000 2303.84 3960.91 2.76912e-05 1321.22 10.3227 5.94891 -5.00299e+06
2900 250000 2392.49 3951.14 2.80275e-05 1327.35 10.2798 5.91101 -4.88559e+06
2950 250000 2484.11 3940.95 2.8385e-05 1333.78 10.2347 5.87125 -4.76369e+06
3000 250000 2578.76 3930.3 2.87658e-05 1340.56 10.1874 5.8295 -4.63713e+06
600 260000 351.799 4036.75 1.51454e-05 856.065 10.8934 6.42396 -7.25907e+06
650 260000 372.553 4035.46 1.57252e-05 888.223 10.8879 6.41924 -7.24097e+06
700 260000 393.762 4034.09 1.62579e-05 917.625 10.882 6.41424 -7.22181e+06
750 260000 415.483 4032.65 1.67488e-05 944.553 10.8758 6.40895 -7.20158e+06
800 260000 437.767 4031.12 1.72021e-05 969.256 10.8692 6.40335 -7.18025e+06
850 260000 460.664 4029.51 1.76218e-05 991.951 10.8623 6.39746 -7.1578e+06
900 260000 484.222 4027.82 1.80112e-05 1012.83 10.8551 6.39124 -7.13418e+06
950 260000 508.488 4026.04 1.83735e-05 1032.07 10.8475 6.3847 -7.10936e+06
1000 260000 533.506 4024.18 1.87113e-05 1049.81 10.8394 6.37782 -7.08332e+06
1050 260000 559.322 4022.22 1.90271e-05 1066.19 10.831 6.37059 -7.056e+06
1100 260000 585.981 4020.16 1.93232e-05 1081.35 10.8222 6.363 -7.02737e+06
1150 260000 613.527 4018.01 1.96014e-05 1095.38 10.8129 6.35503 -6.99738e+06
1200 260000 642.007 4015.75 1.98637e-05 1108.39 10.8032 6.34667 -6.966e+06
1250 260000 671.465 4013.38 2.01118e-05 1120.47 10.793 6.33791 -6.93317e+06
1300 260000 701.949 4010.91 2.03471e-05 1131.71 10.7823 6.32872 -6.89884e+06
1350 260000 733.507 4008.32 2.05711e-05 1142.18 10.7711 6.3191 -6.86296e+06
1400 260000 766.186 4005.61 2.07852e-05 1151.95 10.7594 6.30902 -6.82547e+06
1450 260000 800.035 4002.78 2.09904e-05 1161.08 10.7472 6.29847 -6.78632e+06
1500 260000 835.107 3999.82 2.1188e-05 1169.63 10.7344 6.28742 -6.74544e+06
1550 260000 871.452 3996.73 2.13791e-05 1177.67 10.721 6.27586 -6.70278e+06
1600 260000 909.123 3993.5 2.15645e-05 1185.22 10.707 6.26376 -6.65828e+06
1650 260000 948.175 3990.12 2.17453e-05 1192.36 10.6923 6.2511 -6.61185e+06
1700 260000 988.663 3986.59 2.19224e-05 1199.1 10.677 6.23787 -6.56344e+06
1750 260000 1030.64 3982.91 2.20966e-05 1205.51 10.661 6.22401 -6.51296e+06
1800 260000 1074.18 3979.07 2.22687e-05 1211.6 10.6442 6.20953 -6.46034e+06
1850 260000 1119.32 3975.05 2.24395e-05 1217.42 10.6267 6.19438 -6.40551e+06
1900 260000 1166.14 3970.87 2.26097e-05 1223.01 10.6084 6.17853 -6.34838e+06
1950 260000 1214.69 3966.49 2.27802e-05 1228.38 10.5892 6.16196 -6.28887e+06
2000 260000 1265.05 3961.93 2.29517e-05 1233.57 10.5692 6.14463 -6.22688e+06
2050 260000 1317.27 3957.16 2.31248e-05 1238.61 10.5483 6.12651 -6.16234e+06
2100 260000 1371.42 3952.19 2.33004e-05 1243.52 10.5264 6.10755 -6.09513e+06
2150 260000 1427.58 3947.01 2.3479e-05 1248.33 10.5035 6.08772 -6.02516e+06
2200 260000 1485.8 3941.59 2.36616e-05 1253.06 10.4796 6.06698 -5.95233e+06
2250 260000 1546.17 3935.94 2.38488e-05 1257.73 10.4546 6.04529 -5.87654e+06
2300 260000 1608.76 3930.05 2.40414e-05 1262.38 10.4284 6.02259 -5.79768e+06
2350 260000 1661.28 3939.14 2.42978e-05 1267.29 10.4323 6.02907 -5.71569e+06
2400 260000 1661.28 4015.81 2.4818e-05 1273.38 10.593 6.17237 -5.63262e+06
2450 260000 1701.77 4042.02 2.51521e-05 1278.55 10.6482 6.21548 -5.54894e+06
2500 260000 1769.52 4035.11 2.53679e-05 1283.21 10.6189 6.18956 -5.46217e+06
2550 260000 1839.69 4027.9 2.55931e-05 1287.96 10.5882 6.16243 -5.37195e+06
2600 260000 1912.38 4020.38 2.58285e-05 1292.8 10.5561 6.13402 -5.27816e+06
2650 260000 1987.64 4012.53 2.60754e-05 1297.78 10.5225 6.10427 -5.18067e+06
2700 260000 2065.56 4004.35 2.63348e-05 1302.91 10.4873 6.0731 -5.07935e+06
2750 260000 2146.2 3995.81 2.6608e-05 1308.22 10.4504 6.04045 -4.97406e+06
2800 260000 2229.64 3986.9 2.68964e-05 1313.73 10.4117 6.00621 -4.86468e+06
2850 260000 2315.94 3977.61 2.72014e-05 1319.47 10.3712 5.97032 -4.75105e+06
2900 260000 2405.18 3967.91 2.75247e-05 1325.48 10.3287 5.93267 -4.63304e+06
2950 260000 2497.42 3957.78 2.7868e-05 1331.78 10.2842 5.89317 -4.51048e+06
3000 260000 2592.73 3947.22 2.82335e-05 1338.41 10.2374 5.8517 -4.38324e+06
600 270000 353.33 4052.37 1.49252e-05 856.005 10.9391 6.44205 -7.01183e+06
650 270000 374.176 4051.08 1.54959e-05 888.153 10.9336 6.43735 -6.99364e+06
700 270000 395.479 4049.72 1.60203e-05 917.542 10.9278 6.43237 -6.9744e+06
750 270000 417.296 4048.28 1.65034e-05 944.459 10.9216 6.4271 -6.95409e+06
800 270000 439.68 4046.77 1.69495e-05 969.149 10.9151 6.42153 -6.93266e+06
850 270000 462.68 4045.17 1.73623e-05 991.832 10.9083 6.41566 -6.91011e+06
900 270000 486.345 4043.49 1.77453e-05 1012.7 10.9011 6.40947 -6.88639e+06
950 270000 510.72 4041.72 1.81015e-05 1031.92 10.8935 6.40296 -6.86146e+06
1000 270000 535.852 4039.87 1.84336e-05 1049.65 10.8856 6.39611 -6.8353e+06
1050 270000 561.786 4037.92 1.87439e-05 1066.02 10.8772 6.38891 -6.80786e+06
1100 270000 588.567 4035.88 1.90346e-05 1081.15 10.8684 6.38136 -6.77911e+06
1150 270000 616.24 4033.74 1.93079e-05 1095.17 10.8592 6.37343 -6.74899e+06
1200 270000 644.851 4031.5 1.95653e-05 1108.17 10.8496 6.3651 -6.71747e+06
1250 270000 674.447 4029.15 1.98087e-05 1120.23 10.8395 6.35638 -6.68449e+06
1300 270000 705.073 4026.69 2.00394e-05 1131.45 10.8289 6.34724 -6.65001e+06
1350 270000 736.779 4024.12 2.0259e-05 1141.9 10.8178 6.33766 -6.61396e+06
1400 270000 769.612 4021.43 2.04687e-05 1151.64 10.8062 6.32763 -6.57631e+06
1450 270000 803.622 4018.62 2.06696e-05 1160.76 10.7941 6.31713 -6.53698e+06
1500 270000 838.862 4015.68 2.08629e-05 1169.29 10.7814 6.30613 -6.49593e+06
1550 270000 875.381 4012.6 2.10497e-05 1177.3 10.7681 6.29463 -6.45308e+06
1600 270000 913.235 4009.39 2.1231e-05 1184.83 10.7542 6.28259 -6.40837e+06
1650 270000 952.477 4006.04 2.14075e-05 1191.94 10.7397 6.26999 -6.36173e+06
1700 270000 993.163 4002.54 2.15803e-05 1198.66 10.7245 6.25681 -6.3131e+06
1750 270000 1035.35 3998.88 2.17501e-05 1205.03 10.7086 6.24303 -6.26239e+06
1800 270000 1079.1 3995.06 2.19178e-05 1211.1 10.692 6.22862 -6.20953e+06
1850 270000 1124.47 3991.08 2.20841e-05 1216.89 10.6746 6.21354 -6.15445e+06
1900 270000 1171.53 3986.92 2.22497e-05 1222.44 10.6564 6.19777 -6.09706e+06
1950 270000 1220.33 3982.57 2.24155e-05 1227.78 10.6375 6.18129 -6.03727e+06
2000 270000 1270.94 3978.04 2.2582e-05 1232.93 10.6176 6.16404 -5.975e+06
2050 270000 1323.44 3973.31 2.27501e-05 1237.93 10.5969 6.14601 -5.91014e+06
2100 270000 1377.87 3968.38 2.29204e-05 1242.81 10.5752 6.12715 -5.84262e+06
2150 270000 1434.33 3963.22 2.30935e-05 1247.57 10.5525 6.10743 -5.77232e+06
2200 270000 1492.87 3957.85 2.32703e-05 1252.25 10.5288 6.08679 -5.69915e+06
2250 270000 1553.57 3952.24 2.34515e-05 1256.88 10.504 6.06521 -5.623e+06
2300 270000 1564.49 4014.39 2.39139e-05 1262.78 10.6227 6.17796 -5.54482e+06
2350 270000 1580.81 4071 2.436e-05 1268.51 10.7475 6.28322 -5.46649e+06
2400 270000 1644.25 4064.69 2.45535e-05 1273.01 10.721 6.25968 -5.38588e+06
2450 270000 1709.99 4058.1 2.47542e-05 1277.55 10.6932 6.23506 -5.30203e+06
2500 270000 1778.12 4051.24 2.49629e-05 1282.14 10.6642 6.20929 -5.21484e+06
2550 270000 1848.7 4044.07 2.51805e-05 1286.82 10.6338 6.18231 -5.12418e+06
2600 270000 1921.81 4036.6 2.54079e-05 1291.59 10.602 6.15407 -5.02992e+06
2650 270000 1997.52 4028.81 2.56463e-05 1296.49 10.5687 6.12449 -4.93195e+06
2700 270000 2075.91 4020.68 2.58965e-05 1301.54 10.5338 6.09351 -4.83013e+06
2750 270000 2157.04 4012.2 2.61599e-05 1306.75 10.4973 6.06105 -4.72432e+06
2800 270000 2241 4003.35 2.64378e-05 1312.16 10.4591 6.02703 -4.61438e+06
2850 270000 2327.85 3994.11 2.67314e-05 1317.8 10.419 5.99136 -4.50017e+06
2900 270000 2417.67 3984.48 2.70425e-05 1323.68 10.3769 5.95395 -4.38154e+06
2950 270000 2510.52 3974.43 2.73726e-05 1329.86 10.3328 5.9147 -4.25835e+06
3000 270000 2606.47 3963.94 2.77237e-05 1336.35 10.2866 5.87351 -4.13044e+06
600 280000 354.84 4067.81 1.47123e-05 855.947 10.9842 6.45987 -6.76553e+06
650 280000 375.777 4066.54 1.52744e-05 888.085 10.9788 6.45519 -6.74727e+06
700 280000 397.173 4065.19 1.57907e-05 917.464 10.973 6.45023 -6.72794e+06
750 280000 419.085 4063.76 1.62663e-05 944.369 10.9669 6.44498 -6.70754e+06
800 280000 441.567 4062.25 1.67053e-05 969.048 10.9604 6.43944 -6.68603e+06
850 280000 464.669 4060.66 1.71116e-05 991.717 10.9536 6.4336 -6.66337e+06
900 280000 488.438 4058.99 1.74884e-05 1012.57 10.9465 6.42744 -6.63955e+06
950 280000 512.922 4057.24 1.78388e-05 1031.78 10.939 6.42095 -6.61452e+06
1000 280000 538.165 4055.4 1.81653e-05 1049.49 10.9311 6.41413 -6.58824e+06
1050 280000 564.215 4053.46 1.84703e-05 1065.85 10.9228 6.40697 -6.56069e+06
1100 280000 591.116 4051.43 1.8756e-05 1080.97 10.914 6.39945 -6.53181e+06
1150 280000 618.914 4049.3 1.90244e-05 1094.97 10.9049 6.39155 -6.50156e+06
1200 280000 647.655 4047.08 1.92772e-05 1107.95 10.8954 6.38327 -6.4699e+06
1250 280000 677.385 4044.74 1.95161e-05 1120 10.8853 6.37458 -6.43678e+06
1300 280000 708.152 4042.3 1.97424e-05 1131.2 10.8748 6.36548 -6.40214e+06
1350 280000 740.004 4039.74 1.99577e-05 1141.63 10.8638 6.35595 -6.36594e+06
1400 280000 772.989 4037.07 2.01632e-05 1151.36 10.8523 6.34596 -6.32812e+06
1450 280000 807.158 4034.28 2.036e-05 1160.44 10.8403 6.33551 -6.28863e+06
1500 280000 842.562 4031.36 2.05493e-05 1168.96 10.8277 6.32456 -6.24739e+06
1550 280000 879.254 4028.31 2.0732e-05 1176.94 10.8145 6.31311 -6.20435e+06
1600 280000 917.287 4025.12 2.09092e-05 1184.45 10.8008 6.30113 -6.15944e+06
1650 280000 956.716 4021.79 2.10817e-05 1191.54 10.7863 6.28859 -6.1126e+06
1700 280000 997.598 4018.31 2.12504e-05 1198.23 10.7713 6.27548 -6.06375e+06
1750 280000 1039.99 4014.68 2.14161e-05 1204.58 10.7555 6.26176 -6.01281e+06
1800 280000 1083.95 4010.88 2.15796e-05 1210.62 10.739 6.24741 -5.95972e+06
1850 280000 1129.55 4006.92 2.17416e-05 1216.38 10.7218 6.23241 -5.90439e+06
1900 280000 1176.84 4002.79 2.19028e-05 1221.9 10.7038 6.21672 -5.84674e+06
1950 280000 1225.88 3998.48 2.20641e-05 1227.2 10.685 6.20031 -5.78668e+06
2000 280000 1276.75 3993.97 2.2226e-05 1232.32 10.6653 6.18315 -5.72412e+06
2050 280000 1329.51 3989.28 2.23892e-05 1237.29 10.6448 6.16521 -5.65897e+06
2100 280000 1384.23 3984.38 2.25545e-05 1242.12 10.6233 6.14644 -5.59113e+06
2150 280000 1440.98 3979.26 2.27225e-05 1246.84 10.6008 6.12682 -5.52051e+06
2200 280000 1467.9 4018.3 2.30846e-05 1252.4 10.6674 6.19354 -5.44743e+06
2250 280000 1467.9 4097.77 2.36277e-05 1258.74 10.8385 6.34423 -5.37403e+06
2300 280000 1526.68 4092.85 2.38075e-05 1263.21 10.8165 6.32459 -5.29919e+06
2350 280000 1588.21 4086.84 2.39889e-05 1267.64 10.7914 6.30222 -5.22133e+06
2400 280000 1651.99 4080.57 2.41764e-05 1272.09 10.7651 6.27881 -5.14033e+06
2450 280000 1718.1 4074.03 2.43708e-05 1276.58 10.7376 6.25432 -5.05609e+06
2500 280000 1786.61 4067.2 2.45727e-05 1281.11 10.7088 6.22869 -4.96848e+06
2550 280000 1857.58 4060.08 2.47832e-05 1285.72 10.6787 6.20187 -4.87739e+06
2600 280000 1931.11 4052.66 2.50031e-05 1290.43 10.6472 6.17378 -4.78268e+06
2650 280000 2007.26 4044.91 2.52333e-05 1295.25 10.6143 6.14437 -4.68424e+06
2700 280000 2086.11 4036.84 2.5475e-05 1300.21 10.5797 6.11357 -4.58191e+06
2750 280000 2167.73 4028.41 2.57292e-05 1305.34 10.5436 6.0813 -4.47558e+06
2800 280000 2252.2 4019.62 2.59971e-05 1310.66 10.5057 6.04748 -4.36509e+06
2850 280000 2339.59 4010.45 2.62801e-05 1316.19 10.466 6.01203 -4.25031e+06
2900 280000 2429.97 4000.88 2.65797e-05 1321.97 10.4244 5.97485 -4.13108e+06
2950 280000 2523.43 3990.89 2.68974e-05 1328.02 10.3807 5.93585 -4.00726e+06
3000 280000 2620.01 3980.47 2.72351e-05 1334.37 10.335 5.89493 -3.87869e+06
600 290000 356.329 4083.1 1.45064e-05 855.892 11.0287 6.47744 -6.52016e+06
650 290000 377.355 4081.83 1.50601e-05 888.02 11.0233 6.47278 -6.50182e+06
700 290000 398.843 4080.49 1.55687e-05 917.389 11.0175 6.46784 -6.48242e+06
750 290000 420.849 4079.07 1.6037e-05 944.283 11.0115 6.46262 -6.46193e+06
800 290000 443.428 4077.57 1.64693e-05 968.95 11.0051 6.4571 -6.44032e+06
850 290000 466.63 4076 1.68692e-05 991.608 10.9983 6.45128 -6.41757e+06
900 290000 490.502 4074.34 1.72401e-05 1012.45 10.9912 6.44515 -6.39365e+06
950 290000 515.092 4072.59 1.75848e-05 1031.64 10.9838 6.43869 -6.36851e+06
1000 290000 540.447 4070.76 1.79059e-05 1049.34 10.9759 6.4319 -6.34212e+06
1050 290000 566.611 4068.84 1.82059e-05 1065.68 10.9677 6.42477 -6.31445e+06
1100 290000 593.631 4066.82 1.84868e-05 1080.79 10.9591 6.41728 -6.28545e+06
1150 290000 621.552 4064.71 1.87505e-05 1094.78 10.95 6.40941 -6.25507e+06
1200 290000 650.42 4062.49 1.89988e-05 1107.74 10.9405 6.40117 -6.22328e+06
1250 290000 680.284 4060.17 1.92334e-05 1119.77 10.9306 6.39252 -6.19002e+06
1300 290000 711.188 4057.75 1.94556e-05 1130.95 10.9202 6.38346 -6.15523e+06
1350 290000 743.184 4055.21 1.96668e-05 1141.37 10.9093 6.37397 -6.11888e+06
1400 290000 776.319 4052.55 1.98682e-05 1151.08 10.8979 6.36403 -6.0809e+06
1450 290000 810.644 4049.78 2.00611e-05 1160.15 10.8859 6.35362 -6.04123e+06
1500 290000 846.21 4046.87 2.02465e-05 1168.64 10.8734 6.34272 -5.99981e+06
1550 290000 883.072 4043.84 2.04253e-05 1176.6 10.8603 6.33132 -5.95658e+06
1600 290000 921.281 4040.67 2.05986e-05 1184.09 10.8467 6.31939 -5.91148e+06
1650 290000 960.895 4037.36 2.07673e-05 1191.15 10.8324 6.30691 -5.86443e+06
1700 290000 1001.97 4033.91 2.0932e-05 1197.82 10.8174 6.29386 -5.81537e+06
1750 290000 1044.56 4030.3 2.10938e-05 1204.14 10.8018 6.28021 -5.76421e+06
1800 290000 1088.74 4026.53 2.12533e-05 1210.15 10.7855 6.26593 -5.71088e+06
1850 290000 1134.55 4022.6 2.14112e-05 1215.89 10.7684 6.25099 -5.65531e+06
1900 290000 1182.07 4018.49 2.15683e-05 1221.38 10.7505 6.23538 -5.5974e+06
